Algeria,2020,October,NA,Min. of Foreign Affairs & Intl. Cooperation,Sabri BOUKADOUM,Titular,NA,October2020ChiefsDirectory.pdf,11-Sep-20,10/13/2021 3:35
Algeria,2020,October,NA,"Min. of Health, Population, & Hospital Reform",Abderrahmane BENBOUZID,Titular,NA,October2020ChiefsDirectory.pdf,11-Sep-20,10/13/2021 3:35
Algeria,2020,October,NA,Min. of Higher Education & Scientific Research,Chems-Eddine CHITOUR,Titular,NA,October2020ChiefsDirectory.pdf,11-Sep-20,10/13/2021 3:35
Algeria,2020,October,NA,"Min. of Housing, Urban Planning, & the City",Kamel NASRI,Titular,NA,October2020ChiefsDirectory.pdf,11-Sep-20,10/13/2021 3:35
Algeria,2020,October,NA,Min. of Industry & Mines,Ferhat Ait Ali BRAHAM,Titular,NA,October2020ChiefsDirectory.pdf,11-Sep-20,10/13/2021 3:35
Algeria,2020,October,NA,Min. of Interior & Local Govts.,Kamel BELJOUD,Titular,NA,October2020ChiefsDirectory.pdf,11-Sep-20,10/13/2021 3:35
Algeria,2020,October,NA,Min. of Justice & Keeper of the Seals,Belkacem ZEGHMATI,Titular,NA,October2020ChiefsDirectory.pdf,11-Sep-20,10/13/2021 3:35
Algeria,2020,October,NA,"Min. of Labor, Employment, & Social Security",Ahmed Chawki Fouad Acheuk YOUCEF,Titular,NA,October2020ChiefsDirectory.pdf,11-Sep-20,10/13/2021 3:35
Algeria,2020,October,NA,"Min. of Micro-Enterprise, Startups, & the Knowledge Economy",Yassine DJERIDENE,Titular,NA,October2020ChiefsDirectory.pdf,11-Sep-20,10/13/2021 3:35
Algeria,2020,October,NA,Min. of National Defense,Abdelmadjid TEBBOUNE,Titular,NA,October2020ChiefsDirectory.pdf,11-Sep-20,10/13/2021 3:35
Algeria,2020,October,NA,Min. of National Education,Mohamed OUADJAOUT,Titular,NA,October2020ChiefsDirectory.pdf,11-Sep-20,10/13/2021 3:35
Algeria,2020,October,NA,"Min. of National Solidarity, Family, & Women's Affairs",Kaoutar KRIKOU,Titular,NA,October2020ChiefsDirectory.pdf,11-Sep-20,10/13/2021 3:35
Algeria,2020,October,NA,"Min. of Post, Information Technologies, & Communications",Brahim BOUMZAR,Titular,NA,October2020ChiefsDirectory.pdf,11-Sep-20,10/13/2021 3:35
Algeria,2020,October,NA,Min. of Public Works & Transport,Farouk CHIALI,Titular,NA,October2020ChiefsDirectory.pdf,11-Sep-20,10/13/2021 3:35
Algeria,2020,October,NA,Min. of Relations With the Parliament,Bessma AZOUAR,Titular,NA,October2020ChiefsDirectory.pdf,11-Sep-20,10/13/2021 3:35
Algeria,2020,October,NA,Min. of Religious Affairs & Endowments,Youcef BELMEHDI,Titular,NA,October2020ChiefsDirectory.pdf,11-Sep-20,10/13/2021 3:35
Algeria,2020,October,NA,Min. of Tourism & Handicrafts,Hacene MERMOURI,Titular,NA,October2020ChiefsDirectory.pdf,11-Sep-20,10/13/2021 3:35
Algeria,2020,October,NA,Min. of Vocational Training & Education Professionals,Hoyam BENFRIHA,Titular,NA,October2020ChiefsDirectory.pdf,11-Sep-20,10/13/2021 3:35
Algeria,2020,October,NA,Min. of War Veterans (Moudjahidine),Tayeb ZITOUNI,Titular,NA,October2020ChiefsDirectory.pdf,11-Sep-20,10/13/2021 3:35
Algeria,2020,October,NA,Min. of Water Resources,Arezki BERRAKI,Titular,NA,October2020ChiefsDirectory.pdf,11-Sep-20,10/13/2021 3:35
Algeria,2020,October,NA,Min. of Youth & Sports,Sid Ali KHALDI,Titular,NA,October2020ChiefsDirectory.pdf,11-Sep-20,10/13/2021 3:35
Algeria,2020,October,NA,"Chief of Staff, People's National Army",Said CHENGRIHA,Titular,NA,October2020ChiefsDirectory.pdf,11-Sep-20,10/13/2021 3:35
Algeria,2020,October,NA,Sec. Gen. of the Govt.,Yahia BOUKHARI,Titular,NA,October2020ChiefsDirectory.pdf,11-Sep-20,10/13/2021 3:35
Algeria,2020,October,NA,"Governor, Central Bank",Benabderrahmane AYMANE,Titular,NA,October2020ChiefsDirectory.pdf,11-Sep-20,10/13/2021 3:35
Algeria,2020,October,NA,Ambassador to the US,Madjid BOUGUERRA,Titular,NA,October2020ChiefsDirectory.pdf,11-Sep-20,10/13/2021 3:35
Algeria,2020,October,NA,"Permanent Representative to the UN, New York",Sofiane MIMOUMI,Titular,NA,October2020ChiefsDirectory.pdf,11-Sep-20,10/13/2021 3:35
Andorra,2020,October,NA,Head of State (Co-Prince),Emmanuel MACRON,Titular,NA,October2020ChiefsDirectory.pdf,N/A,10/13/2021 3:35
Andorra,2020,October,NA,Head of State (Co-Prince),"Joan-Enric VIVES i SICILIA, Bishop",Titular,NA,October2020ChiefsDirectory.pdf,N/A,10/13/2021 3:35
Andorra,2020,October,NA,Head of Govt.,Antoni MARTI Petit,Titular,NA,October2020ChiefsDirectory.pdf,N/A,10/13/2021 3:35
Andorra,2020,October,NA,Min. of Civil Service & Admin. Reform,Eva DESCARREGA Garcia,Titular,NA,October2020ChiefsDirectory.pdf,N/A,10/13/2021 3:35
Andorra,2020,October,NA,"Min. of Culture, Youth, & Sports",Olga GELABERT FABREGA,Titular,NA,October2020ChiefsDirectory.pdf,N/A,10/13/2021 3:35
Andorra,2020,October,NA,Min. of Education & Higher Education,Eric JOVER COMAS,Titular,NA,October2020ChiefsDirectory.pdf,N/A,10/13/2021 3:35
Andorra,2020,October,NA,"Min. of Environment, Agriculture, & Sustainability",Silvia CALVO ARMENGOL,Titular,NA,October2020ChiefsDirectory.pdf,N/A,10/13/2021 3:35
Andorra,2020,October,NA,Min. of Finance,Jordi CINCA Mateos,Titular,NA,October2020ChiefsDirectory.pdf,N/A,10/13/2021 3:35
Andorra,2020,October,NA,Min. of Foreign Affairs,Gilbert SABOYA Sunye,Titular,NA,October2020ChiefsDirectory.pdf,N/A,10/13/2021 3:35
Andorra,2020,October,NA,Min. of Health,Carles ALVAREZ MARFANY,Titular,NA,October2020ChiefsDirectory.pdf,N/A,10/13/2021 3:35
Andorra,2020,October,NA,"Min. of Social Affairs, Justice, & Interior",Xavier ESPOT Zamora,Titular,NA,October2020ChiefsDirectory.pdf,N/A,10/13/2021 3:35
Andorra,2020,October,NA,Min. of Territorial Planning,Jordi TORRES FALCO,Titular,NA,October2020ChiefsDirectory.pdf,N/A,10/13/2021 3:35
Andorra,2020,October,NA,Min. of Tourism & Commerce,Francesc CAMP Torres,Titular,NA,October2020ChiefsDirectory.pdf,N/A,10/13/2021 3:35
Andorra,2020,October,NA,Ambassador to the US,Elisenda VIVES BALMANA,Titular,NA,October2020ChiefsDirectory.pdf,N/A,10/13/2021 3:35
Andorra,2020,October,NA,"Permanent Representative to the UN, New York",Elisenda VIVES BALMANA,Titular,NA,October2020ChiefsDirectory.pdf,N/A,10/13/2021 3:35
Angola,2020,October,NA,Pres.,Joao Manuel Goncalves LOURENCO,Titular,NA,October2020ChiefsDirectory.pdf,21-Apr-20,10/13/2021 3:35
Angola,2020,October,NA,Vice Pres.,Bornito De Sousa Baltazar DIOGO,Titular,NA,October2020ChiefsDirectory.pdf,21-Apr-20,10/13/2021 3:35
Angola,2020,October,NA,Min. of Agriculture & Fisheries,Antonio Francisco de ASSIS,Titular,NA,October2020ChiefsDirectory.pdf,21-Apr-20,10/13/2021 3:35
Angola,2020,October,NA,Min. of Commerce,Victor Francisco dos Santos FERNANDES,Titular,NA,October2020ChiefsDirectory.pdf,21-Apr-20,10/13/2021 3:35
Angola,2020,October,NA,"Min. of Culture, Tourism, & Environment",Adjany COSTA,Titular,NA,October2020ChiefsDirectory.pdf,21-Apr-20,10/13/2021 3:35
Angola,2020,October,NA,Min. of Education,Ana Paula ELIAS,Titular,NA,October2020ChiefsDirectory.pdf,21-Apr-20,10/13/2021 3:35
Angola,2020,October,NA,Min. of Energy & Water,Joao Baptista BORGES,Titular,NA,October2020ChiefsDirectory.pdf,21-Apr-20,10/13/2021 3:35
Angola,2020,October,NA,Min. of External Relations,Tete ANTONIO,Titular,NA,October2020ChiefsDirectory.pdf,21-Apr-20,10/13/2021 3:35
Angola,2020,October,NA,Min. of Family & Women Promotion,Victoria Francisco Correia CONCEICAO,Titular,NA,October2020ChiefsDirectory.pdf,21-Apr-20,10/13/2021 3:35
Angola,2020,October,NA,Min. of Finance,Vera DAVES,Titular,NA,October2020ChiefsDirectory.pdf,21-Apr-20,10/13/2021 3:35
Angola,2020,October,NA,Min. of Health,Silvia Paula Valentim LUTUCUTA,Titular,NA,October2020ChiefsDirectory.pdf,21-Apr-20,10/13/2021 3:35
Angola,2020,October,NA,Min. of Higher Education,Maria Do Rosario Braganca SAMBO,Titular,NA,October2020ChiefsDirectory.pdf,21-Apr-20,10/13/2021 3:35
Angola,2020,October,NA,Min. of Industry & Trade,Victor Francisco dos Santos FERNANDES,Titular,NA,October2020ChiefsDirectory.pdf,21-Apr-20,10/13/2021 3:35
Angola,2020,October,NA,Min. of Interior,Eugenio Cesar LABORINHO,Titular,NA,October2020ChiefsDirectory.pdf,21-Apr-20,10/13/2021 3:35
Angola,2020,October,NA,Min. of Justice & Human Rights,Francisco Manuel Monteiro DE QUEIROZ,Titular,NA,October2020ChiefsDirectory.pdf,21-Apr-20,10/13/2021 3:35
Angola,2020,October,NA,Min. of Mineral Resources and Petroleum,Diamantino Pedro AZEVEDO,Titular,NA,October2020ChiefsDirectory.pdf,21-Apr-20,10/13/2021 3:35
