Country,Year,Month,Branch,Position,Name,Status,Gender,File,CIA Updated,Created
Cambodia,2020,July,NA,Min. of Information,KHIEU KANHARITH,Titular,NA,July2020ChiefsDirectory.pdf,1-Jun-20,10/13/2021 3:35
Cambodia,2020,July,NA,Min. of Interior,SAR KHENG,Titular,NA,July2020ChiefsDirectory.pdf,1-Jun-20,10/13/2021 3:35
Cambodia,2020,July,NA,Min. of Justice,KEUT RITH,Titular,NA,July2020ChiefsDirectory.pdf,1-Jun-20,10/13/2021 3:35
Cambodia,2020,July,NA,Min. of Labor & Vocational Training,ITH SAM HENG,Titular,NA,July2020ChiefsDirectory.pdf,1-Jun-20,10/13/2021 3:35
Cambodia,2020,July,NA,"Min. of Land Management, Urbanization, & Construction",CHEA SOPHARA,Titular,NA,July2020ChiefsDirectory.pdf,1-Jun-20,10/13/2021 3:35
Cambodia,2020,July,NA,Min. of Mines & Energy,SUY SEM,Titular,NA,July2020ChiefsDirectory.pdf,1-Jun-20,10/13/2021 3:35
Cambodia,2020,July,NA,Min. of National Defense,"TEA BANH, Gen.",Titular,NA,July2020ChiefsDirectory.pdf,1-Jun-20,10/13/2021 3:35
Cambodia,2020,July,NA,Min. of Planning,CHHAY THAN,Titular,NA,July2020ChiefsDirectory.pdf,1-Jun-20,10/13/2021 3:35
Cambodia,2020,July,NA,Min. of Posts & Telecommunications,CHEA VANDETH,Titular,NA,July2020ChiefsDirectory.pdf,1-Jun-20,10/13/2021 3:35
Cambodia,2020,July,NA,Min. of Public Works & Transportation,SUN CHANTHOL,Titular,NA,July2020ChiefsDirectory.pdf,1-Jun-20,10/13/2021 3:35
Cambodia,2020,July,NA,"Min. of Relations With the National Assembly, Senate, & Inspection",MEN SAM AN,Titular,NA,July2020ChiefsDirectory.pdf,1-Jun-20,10/13/2021 3:35
Cambodia,2020,July,NA,Min. of Rural Development,OUK RABUN,Titular,NA,July2020ChiefsDirectory.pdf,1-Jun-20,10/13/2021 3:35
Cambodia,2020,July,NA,"Min. of Social Affairs, War Veterans, & Youth Rehabilitation",VORNG SAUT,Titular,NA,July2020ChiefsDirectory.pdf,1-Jun-20,10/13/2021 3:35
Cambodia,2020,July,NA,Min. of Tourism,THONG KHON,Titular,NA,July2020ChiefsDirectory.pdf,1-Jun-20,10/13/2021 3:35
Cambodia,2020,July,NA,Min. of Water Resources & Meteorology,LIM KEAN-HAO,Titular,NA,July2020ChiefsDirectory.pdf,1-Jun-20,10/13/2021 3:35
Cambodia,2020,July,NA,Min. of Women's Affairs,"Ing Kantha PHAVI, Dr.",Titular,NA,July2020ChiefsDirectory.pdf,1-Jun-20,10/13/2021 3:35
Cambodia,2020,July,NA,"Governor, State Bank",CHEA CHANTO,Titular,NA,July2020ChiefsDirectory.pdf,1-Jun-20,10/13/2021 3:35
Cambodia,2020,July,NA,State Secretariat of Civil Aviation,"MAO HAVANNALL, Gen.",Titular,NA,July2020ChiefsDirectory.pdf,1-Jun-20,10/13/2021 3:35
Cambodia,2020,July,NA,Ambassador to the US,CHUM SOUNRY,Titular,NA,July2020ChiefsDirectory.pdf,1-Jun-20,10/13/2021 3:35
Cambodia,2020,July,NA,"Permanent Representative to the UN, New York",SOVANN KE,Titular,NA,July2020ChiefsDirectory.pdf,1-Jun-20,10/13/2021 3:35
Cameroon,2020,July,NA,Pres.,Paul BIYA,Titular,NA,July2020ChiefsDirectory.pdf,7-Jan-19,10/13/2021 3:35
Cameroon,2020,July,NA,Prime Min.,Joseph Dion NGUTE,Titular,NA,July2020ChiefsDirectory.pdf,7-Jan-19,10/13/2021 3:35
Cameroon,2020,July,NA,Dep. Prime Min.,Amadou ALI,Titular,NA,July2020ChiefsDirectory.pdf,7-Jan-19,10/13/2021 3:35
Cameroon,2020,July,NA,Dep. Prime Min.,Jean NKUETE,Titular,NA,July2020ChiefsDirectory.pdf,7-Jan-19,10/13/2021 3:35
Cameroon,2020,July,NA,Sec. Gen. of the Presidency,Ferdinand NGOH NGOH,Titular,NA,July2020ChiefsDirectory.pdf,7-Jan-19,10/13/2021 3:35
Cameroon,2020,July,NA,Dep. Sec. Gen. of the Presidency,Paul Che ELUNG,Titular,NA,July2020ChiefsDirectory.pdf,7-Jan-19,10/13/2021 3:35
Cameroon,2020,July,NA,Dep. Sec. Gen. of the Presidency,Moustapha MOHAMADOU,Titular,NA,July2020ChiefsDirectory.pdf,7-Jan-19,10/13/2021 3:35
Cameroon,2020,July,NA,Min.-Del. at the Presidency in Charge of Defense,Joseph Beti ASSOMO,Titular,NA,July2020ChiefsDirectory.pdf,7-Jan-19,10/13/2021 3:35
Cameroon,2020,July,NA,Min.-Del. at the Presidency in Charge of Public Contracts,Ibrahim TALBA MALLA,Titular,NA,July2020ChiefsDirectory.pdf,7-Jan-19,10/13/2021 3:35
Cameroon,2020,July,NA,Min.-Del. at the Presidency in Charge of Relations With the Parliament,Bolvine WAKATA,Titular,NA,July2020ChiefsDirectory.pdf,7-Jan-19,10/13/2021 3:35
Cameroon,2020,July,NA,Min.-Del. at the Presidency in Charge of the Supreme State Audit Bench,Mba Acha FOMUNDAM,Titular,NA,July2020ChiefsDirectory.pdf,7-Jan-19,10/13/2021 3:35
Cameroon,2020,July,NA,Min. in Charge of Special Duties at the Presidency,Paul Mingo GHOGHOMU,Titular,NA,July2020ChiefsDirectory.pdf,7-Jan-19,10/13/2021 3:35
Cameroon,2020,July,NA,Min. in Charge of Special Duties at the Presidency,Hamadou MUSTAPHA,Titular,NA,July2020ChiefsDirectory.pdf,7-Jan-19,10/13/2021 3:35
Cameroon,2020,July,NA,Min. in Charge of Special Duties at the Presidency,Benoit NDONG SOUMHET,Titular,NA,July2020ChiefsDirectory.pdf,7-Jan-19,10/13/2021 3:35
Cameroon,2020,July,NA,Min. in Charge of Special Duties at the Presidency,Rene Emmanuel SADI,Titular,NA,July2020ChiefsDirectory.pdf,7-Jan-19,10/13/2021 3:35
Cameroon,2020,July,NA,Min. of Agriculture & Rural Development,Gabriel MBAIROBE,Titular,NA,July2020ChiefsDirectory.pdf,7-Jan-19,10/13/2021 3:35
Cameroon,2020,July,NA,Min. of Arts & Culture,Pierre Ismael BIDOUNG KPWATT,Titular,NA,July2020ChiefsDirectory.pdf,7-Jan-19,10/13/2021 3:35
Cameroon,2020,July,NA,Min. of Basic Education,Laurent Serge ETOUNDI NGOA,Titular,NA,July2020ChiefsDirectory.pdf,7-Jan-19,10/13/2021 3:35
Cameroon,2020,July,NA,Min. of Civil Service & Admin. Reform,Michel Ange ANGOUIN,Titular,NA,July2020ChiefsDirectory.pdf,7-Jan-19,10/13/2021 3:35
Cameroon,2020,July,NA,Min. of Commerce,Luc Magloire MBARGA ATANGANA,Titular,NA,July2020ChiefsDirectory.pdf,7-Jan-19,10/13/2021 3:35
Cameroon,2020,July,NA,Min. of Communication,Rene Emmanuel SADI,Titular,NA,July2020ChiefsDirectory.pdf,7-Jan-19,10/13/2021 3:35
Cameroon,2020,July,NA,Min. of Decentralization & Local Development,George Obam ELANGA,Titular,NA,July2020ChiefsDirectory.pdf,7-Jan-19,10/13/2021 3:35
Cameroon,2020,July,NA,"Min. of Economy, Planning, & Regional Development",Alamine Ousmane MEY,Titular,NA,July2020ChiefsDirectory.pdf,7-Jan-19,10/13/2021 3:35
Cameroon,2020,July,NA,Min. of Employment & Professional Training,Bakary ISSA TCHIROMA,Titular,NA,July2020ChiefsDirectory.pdf,7-Jan-19,10/13/2021 3:35
Cameroon,2020,July,NA,Min. of Environment & Nature Protection,Pierre HELE,Titular,NA,July2020ChiefsDirectory.pdf,7-Jan-19,10/13/2021 3:35
Cameroon,2020,July,NA,Min. of External Relations,Lejeune MBELLA MBELLA,Titular,NA,July2020ChiefsDirectory.pdf,7-Jan-19,10/13/2021 3:35
Cameroon,2020,July,NA,Min. of Finance,Louis-Paul MOTAZE,Titular,NA,July2020ChiefsDirectory.pdf,7-Jan-19,10/13/2021 3:35
Cameroon,2020,July,NA,Min. of Forestry & Wildlife,Jules Doret NDONGO,Titular,NA,July2020ChiefsDirectory.pdf,7-Jan-19,10/13/2021 3:35
Cameroon,2020,July,NA,Min. of Higher Education,Jacques Fame NDONGO,Titular,NA,July2020ChiefsDirectory.pdf,7-Jan-19,10/13/2021 3:35
Cameroon,2020,July,NA,Min. of Justice & Keeper of the Seals,Jean de Dieu MOMO,Titular,NA,July2020ChiefsDirectory.pdf,7-Jan-19,10/13/2021 3:35
Cameroon,2020,July,NA,Min. of Labor & Social Insurance,Gregroire OWONA,Titular,NA,July2020ChiefsDirectory.pdf,7-Jan-19,10/13/2021 3:35
Cameroon,2020,July,NA,Min. of Land Tenure & State Property,Henri EYEBE AYISSI,Titular,NA,July2020ChiefsDirectory.pdf,7-Jan-19,10/13/2021 3:35
Cameroon,2020,July,NA,Min. of Livestock & Fisheries,Aboubakary SARKI,Titular,NA,July2020ChiefsDirectory.pdf,7-Jan-19,10/13/2021 3:35
Cameroon,2020,July,NA,Min. of Mines & Technological Development,Gabriel DODO NDOKE,Titular,NA,July2020ChiefsDirectory.pdf,7-Jan-19,10/13/2021 3:35
Cameroon,2020,July,NA,Min. of National Education,Alim YOUSSOUF,Titular,NA,July2020ChiefsDirectory.pdf,7-Jan-19,10/13/2021 3:35
Cameroon,2020,July,NA,Min. of Posts & Telecommunications,Minette Libom Li LIKENG,Titular,NA,July2020ChiefsDirectory.pdf,7-Jan-19,10/13/2021 3:35
Cameroon,2020,July,NA,Min. of Public Health,Malachie MANAOUDA,Titular,NA,July2020ChiefsDirectory.pdf,7-Jan-19,10/13/2021 3:35
Cameroon,2020,July,NA,Min. of Public Service,Joseph LE,Titular,NA,July2020ChiefsDirectory.pdf,7-Jan-19,10/13/2021 3:35
Cameroon,2020,July,NA,Min. of Scientific Research & Innovation,Madeleine TCHUENTE,Titular,NA,July2020ChiefsDirectory.pdf,7-Jan-19,10/13/2021 3:35
Cameroon,2020,July,NA,Min. of Secondary Education,Pauline Lyonga NALOVA,Titular,NA,July2020ChiefsDirectory.pdf,7-Jan-19,10/13/2021 3:35
Cameroon,2020,July,NA,"Min. of Small and Medium-Sized Enterprises, Social Economy, & Handicrafts",Achille BASSILEKIN III,Titular,NA,July2020ChiefsDirectory.pdf,7-Jan-19,10/13/2021 3:35
Cameroon,2020,July,NA,Min. of Social Affairs,Pauline Irene NGUENE,Titular,NA,July2020ChiefsDirectory.pdf,7-Jan-19,10/13/2021 3:35
Cameroon,2020,July,NA,Min. of Sports & Physical Education,Narcisse MOUELLE KOMBI,Titular,NA,July2020ChiefsDirectory.pdf,7-Jan-19,10/13/2021 3:35
Cameroon,2020,July,NA,Min. of Territorial Admin.,Paul Atanga NJI,Titular,NA,July2020ChiefsDirectory.pdf,7-Jan-19,10/13/2021 3:35
Cameroon,2020,July,NA,Min. of Tourism,Baba HAMADOU,Titular,NA,July2020ChiefsDirectory.pdf,7-Jan-19,10/13/2021 3:35
Cameroon,2020,July,NA,Min. of Transport,Zakariaou NJOYA,Titular,NA,July2020ChiefsDirectory.pdf,7-Jan-19,10/13/2021 3:35
Cameroon,2020,July,NA,Min. of Urban Development & Housing,Celestine Keutcha COURTES,Titular,NA,July2020ChiefsDirectory.pdf,7-Jan-19,10/13/2021 3:35
Cameroon,2020,July,NA,Min. of Water & Energy,George Essomba ELOUNDA,Titular,NA,July2020ChiefsDirectory.pdf,7-Jan-19,10/13/2021 3:35
Cameroon,2020,July,NA,Min. of Women & Family Protection,Marie Theresa Abena ONDOA,Titular,NA,July2020ChiefsDirectory.pdf,7-Jan-19,10/13/2021 3:35
Cameroon,2020,July,NA,Min. of Youth & Civic Education,Mounouna FOUTSOU,Titular,NA,July2020ChiefsDirectory.pdf,7-Jan-19,10/13/2021 3:35
Cameroon,2020,July,NA,Sec. of State for the Gendarmerie,Landry ETOGA,Titular,NA,July2020ChiefsDirectory.pdf,7-Jan-19,10/13/2021 3:35
Cameroon,2020,July,NA,Sec. of State for Public Works,Armand NJODOM,Titular,NA,July2020ChiefsDirectory.pdf,7-Jan-19,10/13/2021 3:35
Cameroon,2020,July,NA,"Governor, Central Bank",Philibert ANDZEMBE,Titular,NA,July2020ChiefsDirectory.pdf,7-Jan-19,10/13/2021 3:35
Cameroon,2020,July,NA,Ambassador to the US,Henri ETOUNDI Essomba,Titular,NA,July2020ChiefsDirectory.pdf,7-Jan-19,10/13/2021 3:35
Cameroon,2020,July,NA,"Permanent Representative to the UN, New York",Michel Tommo MONTHE,Titular,NA,July2020ChiefsDirectory.pdf,7-Jan-19,10/13/2021 3:35
Canada,2020,July,NA,Governor Gen.,Julie PAYETTE,Titular,NA,July2020ChiefsDirectory.pdf,21-Nov-19,10/13/2021 3:35
Canada,2020,July,NA,Prime Min.,Justin Pierre James TRUDEAU,Titular,NA,July2020ChiefsDirectory.pdf,21-Nov-19,10/13/2021 3:35
Canada,2020,July,NA,Dep. Prime Min. & Min. of Intergovernmental Affairs,Chrystia FREELAND,Titular,NA,July2020ChiefsDirectory.pdf,21-Nov-19,10/13/2021 3:35
Canada,2020,July,NA,Min. of Agriculture & Agri-Food,Marie-Claude BIBEAU,Titular,NA,July2020ChiefsDirectory.pdf,21-Nov-19,10/13/2021 3:35
Canada,2020,July,NA,Min. of Canadian Heritage,Steven GUILBEAULT,Titular,NA,July2020ChiefsDirectory.pdf,21-Nov-19,10/13/2021 3:35
Canada,2020,July,NA,Min. of Crown-Indigenous Relations,Carolyn BENNETT,Titular,NA,July2020ChiefsDirectory.pdf,21-Nov-19,10/13/2021 3:35
Canada,2020,July,NA,Min. of Digital Government,Joyce MURRY,Titular,NA,July2020ChiefsDirectory.pdf,21-Nov-19,10/13/2021 3:35
Canada,2020,July,NA,Min. of Diversity & Inclusion & Youth,Bardish CHAGGER,Titular,NA,July2020ChiefsDirectory.pdf,21-Nov-19,10/13/2021 3:35
Canada,2020,July,NA,Min. of Economic Development & Official Languages,Melanie JOLY,Titular,NA,July2020ChiefsDirectory.pdf,21-Nov-19,10/13/2021 3:35
Canada,2020,July,NA,"Min. of Employment, Workforce Development, & Disability Inclusion",Carla QUALTROUGH,Titular,NA,July2020ChiefsDirectory.pdf,21-Nov-19,10/13/2021 3:35
Canada,2020,July,NA,Min. of Environment & Climate Change,Jonathan WILKINSON,Titular,NA,July2020ChiefsDirectory.pdf,21-Nov-19,10/13/2021 3:35
Canada,2020,July,NA,"Min. of Families, Children, & Social Development",Ahmed HUSSEN,Titular,NA,July2020ChiefsDirectory.pdf,21-Nov-19,10/13/2021 3:35
Canada,2020,July,NA,Min. of Finance,William Francis MORNEAU,Titular,NA,July2020ChiefsDirectory.pdf,21-Nov-19,10/13/2021 3:35
Canada,2020,July,NA,"Min. of Fisheries, Oceans, & the Canadian Coast Guard",Bernadette JORDAN,Titular,NA,July2020ChiefsDirectory.pdf,21-Nov-19,10/13/2021 3:35
Canada,2020,July,NA,Min. of Foreign Affairs,Francois-Philippe CHAMPAGNE,Titular,NA,July2020ChiefsDirectory.pdf,21-Nov-19,10/13/2021 3:35
Canada,2020,July,NA,Min. of Health,Patty HAJDU,Titular,NA,July2020ChiefsDirectory.pdf,21-Nov-19,10/13/2021 3:35
Canada,2020,July,NA,"Min. of Immigration, Refugees, & Citizenship",Marco E. L. MENDICINO,Titular,NA,July2020ChiefsDirectory.pdf,21-Nov-19,10/13/2021 3:35
Canada,2020,July,NA,Min. of Indigenous Services,Marc MILLER,Titular,NA,July2020ChiefsDirectory.pdf,21-Nov-19,10/13/2021 3:35
Canada,2020,July,NA,Min. of Infrastructure & Communities,Catherine MCKENNA,Titular,NA,July2020ChiefsDirectory.pdf,21-Nov-19,10/13/2021 3:35
Canada,2020,July,NA,"Min. of Innovation, Science, & Industry",Navdeep Singh BAINS,Titular,NA,July2020ChiefsDirectory.pdf,21-Nov-19,10/13/2021 3:35
Canada,2020,July,NA,Min. of Intl. Development,Karina GOULD,Titular,NA,July2020ChiefsDirectory.pdf,21-Nov-19,10/13/2021 3:35
Canada,2020,July,NA,Min. of Justice & Attorney Gen.,David LAMETTI,Titular,NA,July2020ChiefsDirectory.pdf,21-Nov-19,10/13/2021 3:35
Canada,2020,July,NA,Min. of Labor,Filomena TASSI,Titular,NA,July2020ChiefsDirectory.pdf,21-Nov-19,10/13/2021 3:35
Canada,2020,July,NA,Min. of Middle Class Prosperity,Mona FORTIER,Titular,NA,July2020ChiefsDirectory.pdf,21-Nov-19,10/13/2021 3:35
Canada,2020,July,NA,Min. of National Defense,Harjit Singh SAJJAN,Titular,NA,July2020ChiefsDirectory.pdf,21-Nov-19,10/13/2021 3:35
Canada,2020,July,NA,Min. of National Revenue,Diane LEBOUTHILLIER,Titular,NA,July2020ChiefsDirectory.pdf,21-Nov-19,10/13/2021 3:35
Canada,2020,July,NA,Min. of Natural Resources,Seamus O'REGAN,Titular,NA,July2020ChiefsDirectory.pdf,21-Nov-19,10/13/2021 3:35
Canada,2020,July,NA,Min. of Northern Affairs,Dan VANDAL,Titular,NA,July2020ChiefsDirectory.pdf,21-Nov-19,10/13/2021 3:35
Canada,2020,July,NA,Min. of Public Safety & Emergency Preparedness,William BLAIR,Titular,NA,July2020ChiefsDirectory.pdf,21-Nov-19,10/13/2021 3:35
Canada,2020,July,NA,Min. of Public Services & Procurement,Anita ANAND,Titular,NA,July2020ChiefsDirectory.pdf,21-Nov-19,10/13/2021 3:35
Canada,2020,July,NA,Min. of Seniors,Deb SHULTE,Titular,NA,July2020ChiefsDirectory.pdf,21-Nov-19,10/13/2021 3:35
Canada,2020,July,NA,"Min. of Small Business, Export Promotion, & Intl. Trade",Mary NG,Titular,NA,July2020ChiefsDirectory.pdf,21-Nov-19,10/13/2021 3:35
Canada,2020,July,NA,Min. of Transport,Marc GARNEAU,Titular,NA,July2020ChiefsDirectory.pdf,21-Nov-19,10/13/2021 3:35
Canada,2020,July,NA,Min. of Veterans Affairs,Lawrence MACAULAY,Titular,NA,July2020ChiefsDirectory.pdf,21-Nov-19,10/13/2021 3:35
Canada,2020,July,NA,"Min. of Women, Gender Equality, & Rural Economic Development",Maryam MONSEF,Titular,NA,July2020ChiefsDirectory.pdf,21-Nov-19,10/13/2021 3:35
Canada,2020,July,NA,"Pres., Treasury Board",Jean-Yves DUCLOS,Titular,NA,July2020ChiefsDirectory.pdf,21-Nov-19,10/13/2021 3:35
Canada,2020,July,NA,"Pres., Queen's Privy Council for Canada",Dominic LEBLANC,Titular,NA,July2020ChiefsDirectory.pdf,21-Nov-19,10/13/2021 3:35
Canada,2020,July,NA,Leader of the Govt. in the House of Commons,Pablo RODRIGUEZ,Titular,NA,July2020ChiefsDirectory.pdf,21-Nov-19,10/13/2021 3:35
Canada,2020,July,NA,Leader of the Govt. in the Senate,Peter HARDER,Titular,NA,July2020ChiefsDirectory.pdf,21-Nov-19,10/13/2021 3:35
Canada,2020,July,NA,"Governor, Bank of Canada",Stephen POLOZ,Titular,NA,July2020ChiefsDirectory.pdf,21-Nov-19,10/13/2021 3:35
Canada,2020,July,NA,Ambassador to the US,NA,Titular,NA,July2020ChiefsDirectory.pdf,21-Nov-19,10/13/2021 3:35
Canada,2020,July,NA,"Permanent Representative to the UN, New York",Marc-Andre BLANCHARD,Titular,NA,July2020ChiefsDirectory.pdf,21-Nov-19,10/13/2021 3:35
Central African Republic,2020,July,NA,Pres.,Faustin-Archange TOUADERA,Titular,NA,July2020ChiefsDirectory.pdf,N/A,10/13/2021 3:35
Central African Republic,2020,July,NA,Prime Min.,Simplice SARANDJI,Titular,NA,July2020ChiefsDirectory.pdf,N/A,10/13/2021 3:35
Central African Republic,2020,July,NA,Min. of Agriculture & Rural Development,Honore FEIZOURE,Titular,NA,July2020ChiefsDirectory.pdf,N/A,10/13/2021 3:35
Central African Republic,2020,July,NA,"Min. of Arts, Tourism, Culture, & Francophony",Gisele PANA,Titular,NA,July2020ChiefsDirectory.pdf,N/A,10/13/2021 3:35
Central African Republic,2020,July,NA,"Min. of Civil Service, Modernization of Admin., Labor, Employment, & Social Security",Abdoulaye MOUSSA,Titular,NA,July2020ChiefsDirectory.pdf,N/A,10/13/2021 3:35
Central African Republic,2020,July,NA,Min. of Communication & Information,Charles Paul Lemasset MANDYA,Titular,NA,July2020ChiefsDirectory.pdf,N/A,10/13/2021 3:35
Central African Republic,2020,July,NA,Min. of Defense,Joseph YAKETE,Titular,NA,July2020ChiefsDirectory.pdf,N/A,10/13/2021 3:35
Central African Republic,2020,July,NA,"Min. of Economy, Planning, & Cooperation",Felix MOLOUA,Titular,NA,July2020ChiefsDirectory.pdf,N/A,10/13/2021 3:35
Central African Republic,2020,July,NA,"Min. of the Environment, Sustainable Development, Water, Forestry, Hunting, & Fishing",Arlette SOMBO-DIBELE,Titular,NA,July2020ChiefsDirectory.pdf,N/A,10/13/2021 3:35
Central African Republic,2020,July,NA,"Min. of Equipment, Transport, Civil Aviation, & Access",Theodore JOUSSO,Titular,NA,July2020ChiefsDirectory.pdf,N/A,10/13/2021 3:35
Central African Republic,2020,July,NA,Min. of Finance & Budget,Henri Marie DONDRA,Titular,NA,July2020ChiefsDirectory.pdf,N/A,10/13/2021 3:35
Central African Republic,2020,July,NA,"Min. of Foreign Affairs, African Integration, & Central Africans Abroad",Charles-Armel DOUBANE,Titular,NA,July2020ChiefsDirectory.pdf,N/A,10/13/2021 3:35
Central African Republic,2020,July,NA,"Min. of Health, Public Health, & Population",Fernande NDJENGBOT,Titular,NA,July2020ChiefsDirectory.pdf,N/A,10/13/2021 3:35
Central African Republic,2020,July,NA,"Min. of Housing, Social Housing, & Urban Planning",Gaby Francky LEFFA,Titular,NA,July2020ChiefsDirectory.pdf,N/A,10/13/2021 3:35
Central African Republic,2020,July,NA,"Min. of the Interior, Public Security, & Territorial Admin.",Jean Serge BOKASSA,Titular,NA,July2020ChiefsDirectory.pdf,N/A,10/13/2021 3:35
Central African Republic,2020,July,NA,Min. of Justice & Human Rights & Keeper of the Seals,Flavien MBATTA,Titular,NA,July2020ChiefsDirectory.pdf,N/A,10/13/2021 3:35
Central African Republic,2020,July,NA,Min. of Livestock & Animal Health,Yerima Youssoufa MANDJO,Titular,NA,July2020ChiefsDirectory.pdf,N/A,10/13/2021 3:35
Central African Republic,2020,July,NA,"Min. of Mines, Energy, & Hydraulics",Leopold MBOLI-FATRANE,Titular,NA,July2020ChiefsDirectory.pdf,N/A,10/13/2021 3:35
Central African Republic,2020,July,NA,"Min. of National Education, Higher Education, & Research",Moukadas NOURE,Titular,NA,July2020ChiefsDirectory.pdf,N/A,10/13/2021 3:35
Central African Republic,2020,July,NA,"Min. of National Entrepreneurship, Handicrafts, & Promotion of Small- & Medium-Sized Enterprises",Bertrand TOUABOY,Titular,NA,July2020ChiefsDirectory.pdf,N/A,10/13/2021 3:35
Central African Republic,2020,July,NA,Min. of Posts & Telecommunications Responsible for the Promotion of New Information & Communication Technologies,Justin GOURNA-ZACKO,Titular,NA,July2020ChiefsDirectory.pdf,N/A,10/13/2021 3:35
Central African Republic,2020,July,NA,"Min. of Promotion of Youth, Sports Development, & Civil Service",Silvere NGARSO,Titular,NA,July2020ChiefsDirectory.pdf,N/A,10/13/2021 3:35
Central African Republic,2020,July,NA,Min. of Social Affairs & National Reconciliation,Virginie BAIKOUA,Titular,NA,July2020ChiefsDirectory.pdf,N/A,10/13/2021 3:35
Central African Republic,2020,July,NA,Min. of Trade & Industry,Come HASSANE,Titular,NA,July2020ChiefsDirectory.pdf,N/A,10/13/2021 3:35
Central African Republic,2020,July,NA,Govt. Sec. Gen. in Charge of Relations With the Institutions of the Republic & Monitoring & Evaluation of Public Policies,Jean-Christophe NGUINZA,Titular,NA,July2020ChiefsDirectory.pdf,N/A,10/13/2021 3:35
Central African Republic,2020,July,NA,"Governor, Bank of Central African States",Abbas Mahamat TOLLI,Titular,NA,July2020ChiefsDirectory.pdf,N/A,10/13/2021 3:35
Central African Republic,2020,July,NA,Ambassador to the US,Stanislas MOUSSA-KEMBE,Titular,NA,July2020ChiefsDirectory.pdf,N/A,10/13/2021 3:35
Central African Republic,2020,July,NA,"Permanent Representative to the UN, New York",Ambroisine KPONGO,Titular,NA,July2020ChiefsDirectory.pdf,N/A,10/13/2021 3:35
Chad,2020,July,NA,Pres.,"Idriss DEBY Itno, Lt. Gen.",Titular,NA,July2020ChiefsDirectory.pdf,N/A,10/13/2021 3:35
Chad,2020,July,NA,"Min. of Civil Aviation, Transport, & National Meteorology",Mahamat OROZI,Titular,NA,July2020ChiefsDirectory.pdf,N/A,10/13/2021 3:35
Chad,2020,July,NA,Min. of Communication & Govt. Spokesperson,Oumar Yaya HISSEIN,Titular,NA,July2020ChiefsDirectory.pdf,N/A,10/13/2021 3:35
Chad,2020,July,NA,Min. of Economy & Development Planning,Issa DOUBRAGNE,Titular,NA,July2020ChiefsDirectory.pdf,N/A,10/13/2021 3:35
Chad,2020,July,NA,"Min. of Environment, Water, & Fisheries",Sidick Abdelkerim HAGGAR,Titular,NA,July2020ChiefsDirectory.pdf,N/A,10/13/2021 3:35
Chad,2020,July,NA,Min. of Finance & Budget,Allali Mahamat ABAKAR,Titular,NA,July2020ChiefsDirectory.pdf,N/A,10/13/2021 3:35
Chad,2020,July,NA,"Min. of Foreign Affairs, African Integration, Intl. Cooperation, & the Diaspora",Mahamat ZENE Cherif,Titular,NA,July2020ChiefsDirectory.pdf,N/A,10/13/2021 3:35
Chad,2020,July,NA,"Min. of Higher Education, Research, & Innovation",David HOUDEINGAR,Titular,NA,July2020ChiefsDirectory.pdf,N/A,10/13/2021 3:35
Chad,2020,July,NA,"Min. of Infrastructure, Transport, & Access",Abdramane Mouctar MAHAMAT,Titular,NA,July2020ChiefsDirectory.pdf,N/A,10/13/2021 3:35
Chad,2020,July,NA,Min. of Justice & Human Rights & Keeper of the Seals,Djimet ARABI,Titular,NA,July2020ChiefsDirectory.pdf,N/A,10/13/2021 3:35
Chad,2020,July,NA,Min. of Livestock & Animal Production,Gayang SOUARE,Titular,NA,July2020ChiefsDirectory.pdf,N/A,10/13/2021 3:35
Chad,2020,July,NA,"Min. of Mines, Industrial Development, Trade, & Promotion of the Private Sector",Ahmat Mahamat BACHIR,Titular,NA,July2020ChiefsDirectory.pdf,N/A,10/13/2021 3:35
Chad,2020,July,NA,Min. of National Education & Civic Promotion,Aboubakar Assidick TCHOROMA,Titular,NA,July2020ChiefsDirectory.pdf,N/A,10/13/2021 3:35
Chad,2020,July,NA,Min. of Petroleum & Energy,Boukar MICHEL,Titular,NA,July2020ChiefsDirectory.pdf,N/A,10/13/2021 3:35
Chad,2020,July,NA,"Min. of Post, New Information Technology, & Communication & Govt. Spokesperson",Ndolenodji Alixe NAIMBAYE,Titular,NA,July2020ChiefsDirectory.pdf,N/A,10/13/2021 3:35
Chad,2020,July,NA,"Min. of Production, Irrigation, & Agricultural Equipment",Lydie BEASSEMDA,Titular,NA,July2020ChiefsDirectory.pdf,N/A,10/13/2021 3:35
Chad,2020,July,NA,"Min. for the Promotion of Youth, Sports, & Employment",Mahamat Abdoulaye NASSOUR,Titular,NA,July2020ChiefsDirectory.pdf,N/A,10/13/2021 3:35
Chad,2020,July,NA,Min. of Public Health,Aziz Mahamat SALEH,Titular,NA,July2020ChiefsDirectory.pdf,N/A,10/13/2021 3:35
Chad,2020,July,NA,"Min. of Public Service, Labor, & Social Dialogue",Ali Mbodou MBODOUMI,Titular,NA,July2020ChiefsDirectory.pdf,N/A,10/13/2021 3:35
Chad,2020,July,NA,"Min. of Territorial Admin., Public Security, & Local Governance",Mahamat Abali SALAH,Titular,NA,July2020ChiefsDirectory.pdf,N/A,10/13/2021 3:35
Chad,2020,July,NA,"Min. of Territorial Planning, Urban Development, & Housing",Achta Ahmat BREME,Titular,NA,July2020ChiefsDirectory.pdf,N/A,10/13/2021 3:35
