Country,Year,Month,Branch,Position,Name,Status,Gender,File,CIA Updated,Created
Central African Republic,2020,September,NA,Min. of Agriculture & Rural Development,Honore FEIZOURE,Titular,NA,September2020ChiefsDirectory.pdf,N/A,10/13/2021 3:35
Central African Republic,2020,September,NA,"Min. of Arts, Tourism, Culture, & Francophony",Gisele PANA,Titular,NA,September2020ChiefsDirectory.pdf,N/A,10/13/2021 3:35
Central African Republic,2020,September,NA,"Min. of Civil Service, Modernization of Admin., Labor, Employment, & Social Security",Abdoulaye MOUSSA,Titular,NA,September2020ChiefsDirectory.pdf,N/A,10/13/2021 3:35
Central African Republic,2020,September,NA,Min. of Communication & Information,Charles Paul Lemasset MANDYA,Titular,NA,September2020ChiefsDirectory.pdf,N/A,10/13/2021 3:35
Central African Republic,2020,September,NA,Min. of Defense,Joseph YAKETE,Titular,NA,September2020ChiefsDirectory.pdf,N/A,10/13/2021 3:35
Central African Republic,2020,September,NA,"Min. of Economy, Planning, & Cooperation",Felix MOLOUA,Titular,NA,September2020ChiefsDirectory.pdf,N/A,10/13/2021 3:35
Central African Republic,2020,September,NA,"Min. of the Environment, Sustainable Development, Water, Forestry, Hunting, & Fishing",Arlette SOMBO-DIBELE,Titular,NA,September2020ChiefsDirectory.pdf,N/A,10/13/2021 3:35
Central African Republic,2020,September,NA,"Min. of Equipment, Transport, Civil Aviation, & Access",Theodore JOUSSO,Titular,NA,September2020ChiefsDirectory.pdf,N/A,10/13/2021 3:35
Central African Republic,2020,September,NA,Min. of Finance & Budget,Henri Marie DONDRA,Titular,NA,September2020ChiefsDirectory.pdf,N/A,10/13/2021 3:35
Central African Republic,2020,September,NA,"Min. of Foreign Affairs, African Integration, & Central Africans Abroad",Charles-Armel DOUBANE,Titular,NA,September2020ChiefsDirectory.pdf,N/A,10/13/2021 3:35
Central African Republic,2020,September,NA,"Min. of Health, Public Health, & Population",Fernande NDJENGBOT,Titular,NA,September2020ChiefsDirectory.pdf,N/A,10/13/2021 3:35
Central African Republic,2020,September,NA,"Min. of Housing, Social Housing, & Urban Planning",Gaby Francky LEFFA,Titular,NA,September2020ChiefsDirectory.pdf,N/A,10/13/2021 3:35
Central African Republic,2020,September,NA,"Min. of the Interior, Public Security, & Territorial Admin.",Jean Serge BOKASSA,Titular,NA,September2020ChiefsDirectory.pdf,N/A,10/13/2021 3:35
Central African Republic,2020,September,NA,Min. of Justice & Human Rights & Keeper of the Seals,Flavien MBATTA,Titular,NA,September2020ChiefsDirectory.pdf,N/A,10/13/2021 3:35
Central African Republic,2020,September,NA,Min. of Livestock & Animal Health,Yerima Youssoufa MANDJO,Titular,NA,September2020ChiefsDirectory.pdf,N/A,10/13/2021 3:35
Central African Republic,2020,September,NA,"Min. of Mines, Energy, & Hydraulics",Leopold MBOLI-FATRANE,Titular,NA,September2020ChiefsDirectory.pdf,N/A,10/13/2021 3:35
Central African Republic,2020,September,NA,"Min. of National Education, Higher Education, & Research",Moukadas NOURE,Titular,NA,September2020ChiefsDirectory.pdf,N/A,10/13/2021 3:35
Central African Republic,2020,September,NA,"Min. of National Entrepreneurship, Handicrafts, & Promotion of Small- & Medium-Sized Enterprises",Bertrand TOUABOY,Titular,NA,September2020ChiefsDirectory.pdf,N/A,10/13/2021 3:35
Central African Republic,2020,September,NA,Min. of Posts & Telecommunications Responsible for the Promotion of New Information & Communication Technologies,Justin GOURNA-ZACKO,Titular,NA,September2020ChiefsDirectory.pdf,N/A,10/13/2021 3:35
Central African Republic,2020,September,NA,"Min. of Promotion of Youth, Sports Development, & Civil Service",Silvere NGARSO,Titular,NA,September2020ChiefsDirectory.pdf,N/A,10/13/2021 3:35
Central African Republic,2020,September,NA,Min. of Social Affairs & National Reconciliation,Virginie BAIKOUA,Titular,NA,September2020ChiefsDirectory.pdf,N/A,10/13/2021 3:35
Central African Republic,2020,September,NA,Min. of Trade & Industry,Come HASSANE,Titular,NA,September2020ChiefsDirectory.pdf,N/A,10/13/2021 3:35
Central African Republic,2020,September,NA,Govt. Sec. Gen. in Charge of Relations With the Institutions of the Republic & Monitoring & Evaluation of Public Policies,Jean-Christophe NGUINZA,Titular,NA,September2020ChiefsDirectory.pdf,N/A,10/13/2021 3:35
Central African Republic,2020,September,NA,"Governor, Bank of Central African States",Abbas Mahamat TOLLI,Titular,NA,September2020ChiefsDirectory.pdf,N/A,10/13/2021 3:35
Central African Republic,2020,September,NA,Ambassador to the US,Stanislas MOUSSA-KEMBE,Titular,NA,September2020ChiefsDirectory.pdf,N/A,10/13/2021 3:35
Central African Republic,2020,September,NA,"Permanent Representative to the UN, New York",Ambroisine KPONGO,Titular,NA,September2020ChiefsDirectory.pdf,N/A,10/13/2021 3:35
Chad,2020,September,NA,Pres.,"Idriss DEBY Itno, Lt. Gen.",Titular,NA,September2020ChiefsDirectory.pdf,N/A,10/13/2021 3:35
Chad,2020,September,NA,"Min. of Civil Aviation, Transport, & National Meteorology",Mahamat OROZI,Titular,NA,September2020ChiefsDirectory.pdf,N/A,10/13/2021 3:35
Chad,2020,September,NA,Min. of Communication & Govt. Spokesperson,Oumar Yaya HISSEIN,Titular,NA,September2020ChiefsDirectory.pdf,N/A,10/13/2021 3:35
Chad,2020,September,NA,Min. of Economy & Development Planning,Issa DOUBRAGNE,Titular,NA,September2020ChiefsDirectory.pdf,N/A,10/13/2021 3:35
Chad,2020,September,NA,"Min. of Environment, Water, & Fisheries",Sidick Abdelkerim HAGGAR,Titular,NA,September2020ChiefsDirectory.pdf,N/A,10/13/2021 3:35
Chad,2020,September,NA,Min. of Finance & Budget,Allali Mahamat ABAKAR,Titular,NA,September2020ChiefsDirectory.pdf,N/A,10/13/2021 3:35
Chad,2020,September,NA,"Min. of Foreign Affairs, African Integration, Intl. Cooperation, & the Diaspora",Mahamat ZENE Cherif,Titular,NA,September2020ChiefsDirectory.pdf,N/A,10/13/2021 3:35
Chad,2020,September,NA,"Min. of Higher Education, Research, & Innovation",David HOUDEINGAR,Titular,NA,September2020ChiefsDirectory.pdf,N/A,10/13/2021 3:35
Chad,2020,September,NA,"Min. of Infrastructure, Transport, & Access",Abdramane Mouctar MAHAMAT,Titular,NA,September2020ChiefsDirectory.pdf,N/A,10/13/2021 3:35
Chad,2020,September,NA,Min. of Justice & Human Rights & Keeper of the Seals,Djimet ARABI,Titular,NA,September2020ChiefsDirectory.pdf,N/A,10/13/2021 3:35
Chad,2020,September,NA,Min. of Livestock & Animal Production,Gayang SOUARE,Titular,NA,September2020ChiefsDirectory.pdf,N/A,10/13/2021 3:35
Chad,2020,September,NA,"Min. of Mines, Industrial Development, Trade, & Promotion of the Private Sector",Ahmat Mahamat BACHIR,Titular,NA,September2020ChiefsDirectory.pdf,N/A,10/13/2021 3:35
Chad,2020,September,NA,Min. of National Education & Civic Promotion,Aboubakar Assidick TCHOROMA,Titular,NA,September2020ChiefsDirectory.pdf,N/A,10/13/2021 3:35
Chad,2020,September,NA,Min. of Petroleum & Energy,Boukar MICHEL,Titular,NA,September2020ChiefsDirectory.pdf,N/A,10/13/2021 3:35
Chad,2020,September,NA,"Min. of Post, New Information Technology, & Communication & Govt. Spokesperson",Ndolenodji Alixe NAIMBAYE,Titular,NA,September2020ChiefsDirectory.pdf,N/A,10/13/2021 3:35
Chad,2020,September,NA,"Min. of Production, Irrigation, & Agricultural Equipment",Lydie BEASSEMDA,Titular,NA,September2020ChiefsDirectory.pdf,N/A,10/13/2021 3:35
Chad,2020,September,NA,"Min. for the Promotion of Youth, Sports, & Employment",Mahamat Abdoulaye NASSOUR,Titular,NA,September2020ChiefsDirectory.pdf,N/A,10/13/2021 3:35
Chad,2020,September,NA,Min. of Public Health,Aziz Mahamat SALEH,Titular,NA,September2020ChiefsDirectory.pdf,N/A,10/13/2021 3:35
Chad,2020,September,NA,"Min. of Public Service, Labor, & Social Dialogue",Ali Mbodou MBODOUMI,Titular,NA,September2020ChiefsDirectory.pdf,N/A,10/13/2021 3:35
Chad,2020,September,NA,"Min. of Territorial Admin., Public Security, & Local Governance",Mahamat Abali SALAH,Titular,NA,September2020ChiefsDirectory.pdf,N/A,10/13/2021 3:35
Chad,2020,September,NA,"Min. of Territorial Planning, Urban Development, & Housing",Achta Ahmat BREME,Titular,NA,September2020ChiefsDirectory.pdf,N/A,10/13/2021 3:35
Chad,2020,September,NA,"Min. of Tourism Development, Culture, & Handicrafts",Madeleine ALINGUE,Titular,NA,September2020ChiefsDirectory.pdf,N/A,10/13/2021 3:35
Chad,2020,September,NA,Min. of Vocational Training & Trades,Ruth TEDEBE,Titular,NA,September2020ChiefsDirectory.pdf,N/A,10/13/2021 3:35
Chad,2020,September,NA,"Min. of Women, Childhood Protection, & National Solidarity",Djalal Ardjoun KHALIL,Titular,NA,September2020ChiefsDirectory.pdf,N/A,10/13/2021 3:35
Chad,2020,September,NA,Sec. Gen. of the Govt. Responsible for Relations With the National Assembly,Mariam Mahamat NOUR,Titular,NA,September2020ChiefsDirectory.pdf,N/A,10/13/2021 3:35
Chad,2020,September,NA,Min. of State and Min.-Counselor to the Presidency of the Republic,Nouradine Delwa Kassire COUMAKOYE,Titular,NA,September2020ChiefsDirectory.pdf,N/A,10/13/2021 3:35
Chad,2020,September,NA,"Min.-Del. at the Presidency of the Republic in Charge of National Defense, War Veterans, & the Victims of War",Daoud Yaya SOUMAINE,Titular,NA,September2020ChiefsDirectory.pdf,N/A,10/13/2021 3:35
Chad,2020,September,NA,Sec. of State for the Economy & Development Planning,Hisseine Tahir SOUGUIMI,Titular,NA,September2020ChiefsDirectory.pdf,N/A,10/13/2021 3:35
Chad,2020,September,NA,Sec. of State for Finance & Budget,Ahmed Alkhoudar Ali FADEL,Titular,NA,September2020ChiefsDirectory.pdf,N/A,10/13/2021 3:35
Chad,2020,September,NA,"Sec. of State for Foreign Affairs, African Integration, Intl. Cooperation, & the Diaspora",Ndordji NAZER,Titular,NA,September2020ChiefsDirectory.pdf,N/A,10/13/2021 3:35
Chad,2020,September,NA,Sec. of State for National Education & Civic Promotion,Achta Saleh DAMANE,Titular,NA,September2020ChiefsDirectory.pdf,N/A,10/13/2021 3:35
Chad,2020,September,NA,Ambassador to the US,Ngote Gali KOUTOU,Titular,NA,September2020ChiefsDirectory.pdf,N/A,10/13/2021 3:35
Chad,2020,September,NA,"Permanent Representative to the UN, New York",Moustapha Ali ALIFEI,Titular,NA,September2020ChiefsDirectory.pdf,N/A,10/13/2021 3:35
Chile,2020,September,NA,Pres.,Sebastian PINERA Echenique,Titular,NA,September2020ChiefsDirectory.pdf,N/A,10/13/2021 3:35
Chile,2020,September,NA,Min. Gen. Secretariat of the Presidency,Gonzalo BLUMEL Mac-Iver,Titular,NA,September2020ChiefsDirectory.pdf,N/A,10/13/2021 3:35
Chile,2020,September,NA,Min. Gen. Secretariat of Govt. (Spokesperson),Cecilia PEREZ,Titular,NA,September2020ChiefsDirectory.pdf,N/A,10/13/2021 3:35
Chile,2020,September,NA,Min. of Agriculture,Antonio WALKER,Titular,NA,September2020ChiefsDirectory.pdf,N/A,10/13/2021 3:35
Chile,2020,September,NA,"Min. of Economy, Development, & Tourism",Jose Ramon VALIENTE Vias,Titular,NA,September2020ChiefsDirectory.pdf,N/A,10/13/2021 3:35
Chile,2020,September,NA,Min. of Education,Marcela CUBILLOS,Titular,NA,September2020ChiefsDirectory.pdf,N/A,10/13/2021 3:35
Chile,2020,September,NA,Min. of Energy,Susana JIMENEZ,Titular,NA,September2020ChiefsDirectory.pdf,N/A,10/13/2021 3:35
Chile,2020,September,NA,Min. of the Environment,Carolina SCHMIDT,Titular,NA,September2020ChiefsDirectory.pdf,N/A,10/13/2021 3:35
Chile,2020,September,NA,Min. of Finance,Felipe LARRAIN,Titular,NA,September2020ChiefsDirectory.pdf,N/A,10/13/2021 3:35
Chile,2020,September,NA,Min. of Foreign Affairs,Roberto AMPUERO Espinoza,Titular,NA,September2020ChiefsDirectory.pdf,N/A,10/13/2021 3:35
Chile,2020,September,NA,Min. of Health,Emilio SANTELICES,Titular,NA,September2020ChiefsDirectory.pdf,N/A,10/13/2021 3:35
Chile,2020,September,NA,Min. of Housing & Urban Development,Cristian MONCKEBERG,Titular,NA,September2020ChiefsDirectory.pdf,N/A,10/13/2021 3:35
Chile,2020,September,NA,Min. of Interior & Public Security,Andres CHADWICK Pinera,Titular,NA,September2020ChiefsDirectory.pdf,N/A,10/13/2021 3:35
Chile,2020,September,NA,Min. of Justice & Human Rights,Hernan LARRAIN,Titular,NA,September2020ChiefsDirectory.pdf,N/A,10/13/2021 3:35
Chile,2020,September,NA,Min. of Labor & Social Security,Nicolas MONCKEBERG,Titular,NA,September2020ChiefsDirectory.pdf,N/A,10/13/2021 3:35
Chile,2020,September,NA,Min. of Mining,Baldo PROKURICA,Titular,NA,September2020ChiefsDirectory.pdf,N/A,10/13/2021 3:35
Chile,2020,September,NA,Min. of National Assets,Felipe WARD,Titular,NA,September2020ChiefsDirectory.pdf,N/A,10/13/2021 3:35
Chile,2020,September,NA,Min. of the National Council for Culture & the Arts,Consuelo VALDES CHADWICK,Titular,NA,September2020ChiefsDirectory.pdf,N/A,10/13/2021 3:35
Chile,2020,September,NA,Min. of National Defense,Alberto ESPINA Otero,Titular,NA,September2020ChiefsDirectory.pdf,N/A,10/13/2021 3:35
Chile,2020,September,NA,Min. of Policy Coordination,Gabriel DE LA FUENTE,Titular,NA,September2020ChiefsDirectory.pdf,N/A,10/13/2021 3:35
Chile,2020,September,NA,Min. of Public Works,Juan Andres FONTAINE,Titular,NA,September2020ChiefsDirectory.pdf,N/A,10/13/2021 3:35
Chile,2020,September,NA,Min. of Social Development,Alfredo MORENO,Titular,NA,September2020ChiefsDirectory.pdf,N/A,10/13/2021 3:35
Chile,2020,September,NA,Min. of Sports,Pauline KANTOR,Titular,NA,September2020ChiefsDirectory.pdf,N/A,10/13/2021 3:35
Chile,2020,September,NA,Min. of Transport & Telecommunications,Gloria HUTT,Titular,NA,September2020ChiefsDirectory.pdf,N/A,10/13/2021 3:35
Chile,2020,September,NA,Min. of Women & Gender Equality,Isabel PIA,Titular,NA,September2020ChiefsDirectory.pdf,N/A,10/13/2021 3:35
Chile,2020,September,NA,"Pres., Central Bank",Mario MARCELL Cullell,Titular,NA,September2020ChiefsDirectory.pdf,N/A,10/13/2021 3:35
Chile,2020,September,NA,Ambassador to the US,Juan Gabriel VALDES Soublette,Titular,NA,September2020ChiefsDirectory.pdf,N/A,10/13/2021 3:35
Chile,2020,September,NA,"Permanent Representative to the UN, New York",Milenko SKOKNIC Tapia,Titular,NA,September2020ChiefsDirectory.pdf,N/A,10/13/2021 3:35
China,2020,September,NA,Pres.,XI Jinping,Titular,NA,September2020ChiefsDirectory.pdf,N/A,10/13/2021 3:35
China,2020,September,NA,Vice Pres.,WANG Qishan,Titular,NA,September2020ChiefsDirectory.pdf,N/A,10/13/2021 3:35
China,2020,September,NA,"Premier, State Council",LI Keqiang,Titular,NA,September2020ChiefsDirectory.pdf,N/A,10/13/2021 3:35
China,2020,September,NA,"Executive Vice Premier, State Council",HAN Zheng,Titular,NA,September2020ChiefsDirectory.pdf,N/A,10/13/2021 3:35
China,2020,September,NA,"Vice Premier, State Council",SUN Chunlan,Titular,NA,September2020ChiefsDirectory.pdf,N/A,10/13/2021 3:35
China,2020,September,NA,"Vice Premier, State Council",HU Chunhua,Titular,NA,September2020ChiefsDirectory.pdf,N/A,10/13/2021 3:35
China,2020,September,NA,"Vice Premier, State Council",LIU He,Titular,NA,September2020ChiefsDirectory.pdf,N/A,10/13/2021 3:35
China,2020,September,NA,"State Councilor, State Council",WEI Fenghe,Titular,NA,September2020ChiefsDirectory.pdf,N/A,10/13/2021 3:35
China,2020,September,NA,"State Councilor, State Council",XIAO Jie,Titular,NA,September2020ChiefsDirectory.pdf,N/A,10/13/2021 3:35
China,2020,September,NA,"State Councilor, State Council",WANG Yi,Titular,NA,September2020ChiefsDirectory.pdf,N/A,10/13/2021 3:35
China,2020,September,NA,"State Councilor, State Council",ZHAO Kezhi,Titular,NA,September2020ChiefsDirectory.pdf,N/A,10/13/2021 3:35
China,2020,September,NA,"State Councilor, State Council",WANG Yong,Titular,NA,September2020ChiefsDirectory.pdf,N/A,10/13/2021 3:35
China,2020,September,NA,"Sec. Gen., State Council",XIAO Jie,Titular,NA,September2020ChiefsDirectory.pdf,N/A,10/13/2021 3:35
China,2020,September,NA,"Chmn., Central Military Commission",XI Jinping,Titular,NA,September2020ChiefsDirectory.pdf,N/A,10/13/2021 3:35
China,2020,September,NA,"Chmn., National Development & Reform Commission",HE Lifeng,Titular,NA,September2020ChiefsDirectory.pdf,N/A,10/13/2021 3:35
China,2020,September,NA,Min. in Charge of the National Health Commission,MA Xiaowei,Titular,NA,September2020ChiefsDirectory.pdf,N/A,10/13/2021 3:35
China,2020,September,NA,Min. in Charge of the State Ethnic Affairs Commission,BATER,Titular,NA,September2020ChiefsDirectory.pdf,N/A,10/13/2021 3:35
China,2020,September,NA,Min. of Agriculture,HAN Changfu,Titular,NA,September2020ChiefsDirectory.pdf,N/A,10/13/2021 3:35
China,2020,September,NA,Min. of Civil Affairs,HUANG Shuxian,Titular,NA,September2020ChiefsDirectory.pdf,N/A,10/13/2021 3:35
China,2020,September,NA,Min. of Commerce,ZHONG Shan,Titular,NA,September2020ChiefsDirectory.pdf,N/A,10/13/2021 3:35
China,2020,September,NA,Min. of Culture,LUO Shugang,Titular,NA,September2020ChiefsDirectory.pdf,N/A,10/13/2021 3:35
China,2020,September,NA,Min. of Education,CHEN Baosheng,Titular,NA,September2020ChiefsDirectory.pdf,N/A,10/13/2021 3:35
China,2020,September,NA,Min. of Ecological Environment,LI Ganjie,Titular,NA,September2020ChiefsDirectory.pdf,N/A,10/13/2021 3:35
China,2020,September,NA,Min. of Finance,LIU Kun,Titular,NA,September2020ChiefsDirectory.pdf,N/A,10/13/2021 3:35
China,2020,September,NA,Min. of Foreign Affairs,WANG Yi,Titular,NA,September2020ChiefsDirectory.pdf,N/A,10/13/2021 3:35
China,2020,September,NA,Min. of Housing & Urban-Rural Development,WANG Menghui,Titular,NA,September2020ChiefsDirectory.pdf,N/A,10/13/2021 3:35
China,2020,September,NA,Min. of Human Resources & Social Security,ZHANG Jinan,Titular,NA,September2020ChiefsDirectory.pdf,N/A,10/13/2021 3:35
China,2020,September,NA,Min. of Industry & Information Technology,MIAO Wei,Titular,NA,September2020ChiefsDirectory.pdf,N/A,10/13/2021 3:35
China,2020,September,NA,Min. of Justice,FU Zhenghua,Titular,NA,September2020ChiefsDirectory.pdf,N/A,10/13/2021 3:35
China,2020,September,NA,Min. of Natural Resources,LU Hao,Titular,NA,September2020ChiefsDirectory.pdf,N/A,10/13/2021 3:35
China,2020,September,NA,Min. of National Defense,WEI Fenghe,Titular,NA,September2020ChiefsDirectory.pdf,N/A,10/13/2021 3:35
China,2020,September,NA,Min. of Public Security,ZHAO Kezhi,Titular,NA,September2020ChiefsDirectory.pdf,N/A,10/13/2021 3:35
China,2020,September,NA,Min. of Science & Technology,WANG Zhigang,Titular,NA,September2020ChiefsDirectory.pdf,N/A,10/13/2021 3:35
China,2020,September,NA,Min. of State Security,CHEN Wenqing,Titular,NA,September2020ChiefsDirectory.pdf,N/A,10/13/2021 3:35
China,2020,September,NA,Min. of Supervision,YANG Xiaodu,Titular,NA,September2020ChiefsDirectory.pdf,N/A,10/13/2021 3:35
China,2020,September,NA,Min. of Transportation,LI Xiaopeng,Titular,NA,September2020ChiefsDirectory.pdf,N/A,10/13/2021 3:35
China,2020,September,NA,Min. of Water Resources,E Jingping,Titular,NA,September2020ChiefsDirectory.pdf,N/A,10/13/2021 3:35
China,2020,September,NA,"Auditor Gen., National Audit Office",HE Zejun,Titular,NA,September2020ChiefsDirectory.pdf,N/A,10/13/2021 3:35
China,2020,September,NA,"Governor, People's Bank of China",YI Gang,Titular,NA,September2020ChiefsDirectory.pdf,N/A,10/13/2021 3:35
China,2020,September,NA,Ambassador to the US,CUI Tiankai,Titular,NA,September2020ChiefsDirectory.pdf,N/A,10/13/2021 3:35
China,2020,September,NA,"Permanent Representative to the UN, New York",MA Zhaoxu,Titular,NA,September2020ChiefsDirectory.pdf,N/A,10/13/2021 3:35
China,2020,September,NA,Chief Executive,Carrie LAM,Titular,NA,September2020ChiefsDirectory.pdf,N/A,10/13/2021 3:35
China,2020,September,NA,Chief Sec. for Admin.,Matthew CHEUNG Kin-chung,Titular,NA,September2020ChiefsDirectory.pdf,N/A,10/13/2021 3:35
China,2020,September,NA,Sec. for Civil Service,Joshua LAW Chi-kong,Titular,NA,September2020ChiefsDirectory.pdf,N/A,10/13/2021 3:35
China,2020,September,NA,Sec. for Commerce & Economic Development,Edward YAU Tang-wah,Titular,NA,September2020ChiefsDirectory.pdf,N/A,10/13/2021 3:35
China,2020,September,NA,Sec. for Constitutional & Mainland Affairs,Patrick NIP Tak-kuen,Titular,NA,September2020ChiefsDirectory.pdf,N/A,10/13/2021 3:35
China,2020,September,NA,Sec. for Development,Michael WONG Wai-lun,Titular,NA,September2020ChiefsDirectory.pdf,N/A,10/13/2021 3:35
China,2020,September,NA,Sec. for Education,Kevin YEUNG Yun-hung,Titular,NA,September2020ChiefsDirectory.pdf,N/A,10/13/2021 3:35
China,2020,September,NA,Sec. for the Environment,WONG Kam-sing,Titular,NA,September2020ChiefsDirectory.pdf,N/A,10/13/2021 3:35
China,2020,September,NA,Sec. for Finance,Paul CHAN Mo-po,Titular,NA,September2020ChiefsDirectory.pdf,N/A,10/13/2021 3:35
China,2020,September,NA,Sec. for Financial Services & the Treasury,James LAU,Titular,NA,September2020ChiefsDirectory.pdf,N/A,10/13/2021 3:35
China,2020,September,NA,Sec. for Food & Health,Sophia CHAN Siu-chee,Titular,NA,September2020ChiefsDirectory.pdf,N/A,10/13/2021 3:35
China,2020,September,NA,Sec. for Home Affairs,LAU Kong-wah,Titular,NA,September2020ChiefsDirectory.pdf,N/A,10/13/2021 3:35
China,2020,September,NA,Sec. for Innovation & Technology,Nicholas YANG Wei-hsiung,Titular,NA,September2020ChiefsDirectory.pdf,N/A,10/13/2021 3:35
China,2020,September,NA,Sec. for Justice,Rimsky YUEN Kwok-keung,Titular,NA,September2020ChiefsDirectory.pdf,N/A,10/13/2021 3:35
China,2020,September,NA,Sec. for Labor & Welfare,"LAW Chi-kwong, Dr.",Titular,NA,September2020ChiefsDirectory.pdf,N/A,10/13/2021 3:35
China,2020,September,NA,Sec. for Security,John LEE Ka-chiu,Titular,NA,September2020ChiefsDirectory.pdf,N/A,10/13/2021 3:35
China,2020,September,NA,Sec. for Transport & Housing,Frank CHAN Fan,Titular,NA,September2020ChiefsDirectory.pdf,N/A,10/13/2021 3:35
China,2020,September,NA,"Chief Executive, Hong Kong Monetary Authority",Norman CHAN Tak-lam,Titular,NA,September2020ChiefsDirectory.pdf,N/A,10/13/2021 3:35
China,2020,September,NA,Chief Justice,Geoffrey MA Tao-li,Titular,NA,September2020ChiefsDirectory.pdf,N/A,10/13/2021 3:35
China,2020,September,NA,"Pres., Legislative Council",Andrew LEUNG Kwan-yuen,Titular,NA,September2020ChiefsDirectory.pdf,N/A,10/13/2021 3:35
China,2020,September,NA,Commissioner of Police,Stephen LO Wai-chung,Titular,NA,September2020ChiefsDirectory.pdf,N/A,10/13/2021 3:35
China,2020,September,NA,"Commissioner, Independent Commission Against Corruption",Simon PEH Yun-lu,Titular,NA,September2020ChiefsDirectory.pdf,N/A,10/13/2021 3:35
China,2020,September,NA,Dir. of Audit,David SUN Tak-kei,Titular,NA,September2020ChiefsDirectory.pdf,N/A,10/13/2021 3:35
China,2020,September,NA,Chief Executive,Fernando CHUI Sai-on,Titular,NA,September2020ChiefsDirectory.pdf,N/A,10/13/2021 3:35
China,2020,September,NA,Sec. for Admin. & Justice,Florinda Da Rosa Silva CHAN,Titular,NA,September2020ChiefsDirectory.pdf,N/A,10/13/2021 3:35
China,2020,September,NA,Sec. for Economics & Finance,Francis TAM Pak-yuen,Titular,NA,September2020ChiefsDirectory.pdf,N/A,10/13/2021 3:35
China,2020,September,NA,Sec. for Security,CHEONG Kuoc Va,Titular,NA,September2020ChiefsDirectory.pdf,N/A,10/13/2021 3:35
China,2020,September,NA,Sec. for Social Affairs & Culture,CHEONG U,Titular,NA,September2020ChiefsDirectory.pdf,N/A,10/13/2021 3:35
China,2020,September,NA,Sec. for Transport & Public Works,LAU Si Io,Titular,NA,September2020ChiefsDirectory.pdf,N/A,10/13/2021 3:35
China,2020,September,NA,Procurator Gen.,HO Chio Meng,Titular,NA,September2020ChiefsDirectory.pdf,N/A,10/13/2021 3:35
China,2020,September,NA,"Pres., Court of Final Appeal",SAM Hou Fai,Titular,NA,September2020ChiefsDirectory.pdf,N/A,10/13/2021 3:35
China,2020,September,NA,"Pres., Legislative Council",HO Iat Seng,Titular,NA,September2020ChiefsDirectory.pdf,N/A,10/13/2021 3:35
China,2020,September,NA,"Commissioner, Audit",HO Veng On,Titular,NA,September2020ChiefsDirectory.pdf,N/A,10/13/2021 3:35
China,2020,September,NA,"Commissioner, Independent Commission Against Corruption",FONG Man Chong,Titular,NA,September2020ChiefsDirectory.pdf,N/A,10/13/2021 3:35
Colombia,2020,September,NA,Pres.,Ivan DUQUE Marquez,Titular,NA,September2020ChiefsDirectory.pdf,28-Aug-20,10/13/2021 3:35
Colombia,2020,September,NA,Vice Pres.,Marta Lucia RAMIREZ,Titular,NA,September2020ChiefsDirectory.pdf,28-Aug-20,10/13/2021 3:35
Colombia,2020,September,NA,Min. of Agriculture & Rural Development,Rodolfo Enrique ZEA Navarro,Titular,NA,September2020ChiefsDirectory.pdf,28-Aug-20,10/13/2021 3:35
Colombia,2020,September,NA,"Min. of Commerce, Industry, & Tourism",Jose Manuel RESTREPO Abondano,Titular,NA,September2020ChiefsDirectory.pdf,28-Aug-20,10/13/2021 3:35
Colombia,2020,September,NA,Min. of Culture,Carmen Ines VASQUEZ Camacho,Titular,NA,September2020ChiefsDirectory.pdf,28-Aug-20,10/13/2021 3:35
Colombia,2020,September,NA,Min. of Defense,Carlos Holmes TRUJILLO Garcia,Titular,NA,September2020ChiefsDirectory.pdf,28-Aug-20,10/13/2021 3:35
Colombia,2020,September,NA,Min. of Education,Maria Victoria ANGULO,Titular,NA,September2020ChiefsDirectory.pdf,28-Aug-20,10/13/2021 3:35
Colombia,2020,September,NA,Min. of Energy & Mines,Diego MESA Puyo,Titular,NA,September2020ChiefsDirectory.pdf,28-Aug-20,10/13/2021 3:35
Colombia,2020,September,NA,Min. of the Environment & Sustainable Development,Ricardo LOZANO Picon,Titular,NA,September2020ChiefsDirectory.pdf,28-Aug-20,10/13/2021 3:35
Colombia,2020,September,NA,Min. of Finance & Public Credit,Alberto CARRASQUILLA Barrera,Titular,NA,September2020ChiefsDirectory.pdf,28-Aug-20,10/13/2021 3:35
Colombia,2020,September,NA,Min. of Foreign Relations,Claudia BLUM de Barberi,Titular,NA,September2020ChiefsDirectory.pdf,28-Aug-20,10/13/2021 3:35
Colombia,2020,September,NA,Min. of Health & Social Protection,Fernando RUIZ Gomez,Titular,NA,September2020ChiefsDirectory.pdf,28-Aug-20,10/13/2021 3:35
Colombia,2020,September,NA,Min. of Housing & Territorial Development,Jonathan MALAGON Gonzalez,Titular,NA,September2020ChiefsDirectory.pdf,28-Aug-20,10/13/2021 3:35
Colombia,2020,September,NA,Min. of Information Technology & Communication,Karen ABUDINEN,Titular,NA,September2020ChiefsDirectory.pdf,28-Aug-20,10/13/2021 3:35
Colombia,2020,September,NA,Min. of Interior,Alicia ARANGO Olmos,Titular,NA,September2020ChiefsDirectory.pdf,28-Aug-20,10/13/2021 3:35
