Afghanistan,2020,August,NA,"Dir. Gen., National Directorate of Security",Mohammad Masoom STANEKZAI,Titular,NA,August2020ChiefsDirectory.pdf,24-Jun-19,10/1/2021 17:05
Afghanistan,2020,August,NA,"Dir. Gen., Independent Directorate for Local Governance",Abdul Matin BEK,Titular,NA,August2020ChiefsDirectory.pdf,24-Jun-19,10/1/2021 17:05
Afghanistan,2020,August,NA,"Governor, Da Afghanistan Bank",NA,Titular,NA,August2020ChiefsDirectory.pdf,24-Jun-19,10/1/2021 17:05
Afghanistan,2020,August,NA,Ambassador to the US,Roya RAHMANI,Titular,NA,August2020ChiefsDirectory.pdf,24-Jun-19,10/1/2021 17:05
Afghanistan,2020,August,NA,"Permanent Representative to the UN, New York",Adela RAZ,Titular,NA,August2020ChiefsDirectory.pdf,24-Jun-19,10/1/2021 17:05
Albania,2020,August,NA,Pres.,Ilir META,Titular,NA,August2020ChiefsDirectory.pdf,N/A,10/1/2021 17:05
Albania,2020,August,NA,Prime Min.,Edi RAMA,Titular,NA,August2020ChiefsDirectory.pdf,N/A,10/1/2021 17:05
Albania,2020,August,NA,Dep. Prime Min.,Senida MESI,Titular,NA,August2020ChiefsDirectory.pdf,N/A,10/1/2021 17:05
Albania,2020,August,NA,Min. of Agriculture & Rural Development,Niko PELESHI,Titular,NA,August2020ChiefsDirectory.pdf,N/A,10/1/2021 17:05
Albania,2020,August,NA,Min. of Culture,Mirela KUMBARO,Titular,NA,August2020ChiefsDirectory.pdf,N/A,10/1/2021 17:05
Albania,2020,August,NA,Min. of Defense,Olta XHACKA,Titular,NA,August2020ChiefsDirectory.pdf,N/A,10/1/2021 17:05
Albania,2020,August,NA,Min. of Diaspora,Pandeli MAJKO,Titular,NA,August2020ChiefsDirectory.pdf,N/A,10/1/2021 17:05
Albania,2020,August,NA,Min. of Economy,Milva EKONOMI,Titular,NA,August2020ChiefsDirectory.pdf,N/A,10/1/2021 17:05
Albania,2020,August,NA,"Min. of Education, Sports, & Youth",Lindita NIKOLLA,Titular,NA,August2020ChiefsDirectory.pdf,N/A,10/1/2021 17:05
Albania,2020,August,NA,Min. of Environment,Lefter KOKA,Titular,NA,August2020ChiefsDirectory.pdf,N/A,10/1/2021 17:05
Albania,2020,August,NA,Min. for Europe & Foreign Affairs,Ditmir BUSHATI,Titular,NA,August2020ChiefsDirectory.pdf,N/A,10/1/2021 17:05
Albania,2020,August,NA,Min. of Finance & Economy,Arben AHMETAJ,Titular,NA,August2020ChiefsDirectory.pdf,N/A,10/1/2021 17:05
Albania,2020,August,NA,Min. of Health & Social Welfare,Orgerta MANASTIRLIU,Titular,NA,August2020ChiefsDirectory.pdf,N/A,10/1/2021 17:05
Albania,2020,August,NA,Min. of Infrastructure & Energy,Damian GJIKNURI,Titular,NA,August2020ChiefsDirectory.pdf,N/A,10/1/2021 17:05
Albania,2020,August,NA,Min. of Innovation & Public Admin.,Milena HARITO,Titular,NA,August2020ChiefsDirectory.pdf,N/A,10/1/2021 17:05
Albania,2020,August,NA,Min. of Integration,Klajda GJOSHA,Titular,NA,August2020ChiefsDirectory.pdf,N/A,10/1/2021 17:05
Albania,2020,August,NA,Min. of Interior,Fatmir XHAFAJ,Titular,NA,August2020ChiefsDirectory.pdf,N/A,10/1/2021 17:05
Albania,2020,August,NA,Min. of Justice,Etilda GJONAJT,Titular,NA,August2020ChiefsDirectory.pdf,N/A,10/1/2021 17:05
Albania,2020,August,NA,Min. of Local Govt. Affairs,Bled CUCI,Titular,NA,August2020ChiefsDirectory.pdf,N/A,10/1/2021 17:05
Albania,2020,August,NA,Min. of Protection of Entrepreneurs,Sonila QATO,Titular,NA,August2020ChiefsDirectory.pdf,N/A,10/1/2021 17:05
Albania,2020,August,NA,Min. of Relations With Parliament,Ermonela FELAJ,Titular,NA,August2020ChiefsDirectory.pdf,N/A,10/1/2021 17:05
Albania,2020,August,NA,Min. of Tourism & Environment,Blendi KLOSI,Titular,NA,August2020ChiefsDirectory.pdf,N/A,10/1/2021 17:05
Albania,2020,August,NA,Min. of Transport & Infrastructure,Edmond HAXHINASTO,Titular,NA,August2020ChiefsDirectory.pdf,N/A,10/1/2021 17:05
Albania,2020,August,NA,Min. of Urban Development,Eglantina GJERMENI,Titular,NA,August2020ChiefsDirectory.pdf,N/A,10/1/2021 17:05
Albania,2020,August,NA,Min. of Youth & Social Welfare,Blendi KLOSI,Titular,NA,August2020ChiefsDirectory.pdf,N/A,10/1/2021 17:05
